latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
42.64162,20.89734,301.66,0.39,0.36,2023-07-15,0037,N,VIIRS,n,2,291.47,0.69,N,0
41.02137,28.55303,312.95,0.49,0.49,2023-07-15,0037,N,VIIRS,n,2,292.03,1.98,N,2
43.79539,7.37242,306.54,0.4,0.6,2023-07-15,0037,N,VIIRS,n,2,291.55,1.1,N,2
43.79188,7.37345,308.78,0.4,0.6,2023-07-15,0037,N,VIIRS,n,2,291.21,0.99,N,2
43.44603,4.8789,309.52,0.53,0.67,2023-07-15,0038,N,VIIRS,n,2,290.74,2.32,N,2
43.4458,4.89254,305.97,0.53,0.67,2023-07-15,0038,N,VIIRS,n,2,290.74,2.07,N,2
43.43972,4.87864,325.69,0.53,0.67,2023-07-15,0038,N,VIIRS,n,2,290.87,2.32,N,2
43.4395,4.89228,303.66,0.53,0.67,2023-07-15,0038,N,VIIRS,n,2,290.38,2.07,N,2
43.4332,4.89198,304.05,0.53,0.67,2023-07-15,0038,N,VIIRS,n,2,290.8,3.12,N,3
43.44348,4.87646,307.45,0.53,0.67,2023-07-15,0038,N,VIIRS,n,2,290.86,1.81,N,2
43.44304,4.89687,303.96,0.53,0.67,2023-07-15,0038,N,VIIRS,n,2,290.17,1.16,N,2
43.43718,4.87622,310.87,0.53,0.67,2023-07-15,0038,N,VIIRS,n,2,290.97,1.81,N,2
43.43703,4.88302,310.7,0.53,0.67,2023-07-15,0038,N,VIIRS,n,2,290.68,1.81,N,3
43.43689,4.88982,305.43,0.53,0.67,2023-07-15,0038,N,VIIRS,n,2,291.23,1.16,N,2
43.43045,4.8963,304.3,0.53,0.67,2023-07-15,0038,N,VIIRS,n,2,290.86,2.15,N,2
39.83739,30.29961,303.42,0.32,0.55,2023-07-15,0038,N,VIIRS,n,2,290.74,0.87,N,2
40.44355,27.13368,319.18,0.43,0.46,2023-07-15,0038,N,VIIRS,n,2,293.87,2.27,N,2
41.44462,21.93694,329.09,0.4,0.37,2023-07-15,0038,N,VIIRS,n,2,294.52,6.51,N,0
41.44379,21.94168,320.85,0.4,0.37,2023-07-15,0038,N,VIIRS,n,2,296.49,6.51,N,0
39.48343,30.03868,304.67,0.32,0.54,2023-07-15,0038,N,VIIRS,n,2,288.92,0.91,N,2
39.48254,30.04215,299.7,0.32,0.54,2023-07-15,0038,N,VIIRS,n,2,288.56,0.52,N,2
41.54803,19.72414,306.31,0.38,0.36,2023-07-15,0038,N,VIIRS,n,2,294.82,0.62,N,2
41.50124,19.74228,308.64,0.38,0.36,2023-07-15,0038,N,VIIRS,n,2,295.21,0.7,N,2
41.40371,19.73709,303.04,0.38,0.36,2023-07-15,0038,N,VIIRS,n,2,291.75,0.33,N,0
42.01025,12.71579,305.36,0.42,0.45,2023-07-15,0038,N,VIIRS,n,2,294.09,0.77,N,2
39.86744,26.24363,311.5,0.4,0.45,2023-07-15,0038,N,VIIRS,n,2,296.41,1.06,N,2
39.86346,26.24208,306.38,0.4,0.45,2023-07-15,0038,N,VIIRS,n,2,296.06,1.06,N,2
38.65747,30.6161,306.82,0.36,0.57,2023-07-15,0038,N,VIIRS,n,2,290.35,1.08,N,2
41.31535,16.19821,314.92,0.44,0.38,2023-07-15,0038,N,VIIRS,n,2,293.71,1.94,N,0
36.74473,36.19521,305.92,0.77,0.77,2023-07-15,0038,N,VIIRS,n,2,295.4,3.93,N,0
41.13342,16.30233,305.8,0.44,0.38,2023-07-15,0038,N,VIIRS,n,2,292.63,0.28,N,0
41.13388,16.30087,305.55,0.44,0.38,2023-07-15,0038,N,VIIRS,n,2,292.41,0.57,N,0
41.16153,15.93806,329.34,0.45,0.39,2023-07-15,0038,N,VIIRS,n,2,294.08,4.4,N,0
41.16086,15.94343,326.97,0.45,0.39,2023-07-15,0038,N,VIIRS,n,2,294.75,3.32,N,0
40.62795,18.0006,314.83,0.39,0.37,2023-07-15,0038,N,VIIRS,n,2,296.13,1.77,N,2
40.47323,18.10902,305.78,0.39,0.36,2023-07-15,0038,N,VIIRS,n,2,294.68,0.66,N,0
38.75346,26.95186,312.93,0.46,0.47,2023-07-15,0038,N,VIIRS,n,2,297.46,2.66,N,2
40.51843,17.20906,321.51,0.41,0.37,2023-07-15,0038,N,VIIRS,n,2,299.11,2.9,N,2
38.73656,26.94536,311.61,0.46,0.47,2023-07-15,0038,N,VIIRS,n,2,299.27,3.06,N,2
38.73182,26.96591,310.25,0.46,0.47,2023-07-15,0038,N,VIIRS,n,2,297.43,2.58,N,2
40.50759,17.21145,333.23,0.41,0.37,2023-07-15,0038,N,VIIRS,n,2,299.85,2.16,N,3
40.5042,17.21065,322.12,0.41,0.37,2023-07-15,0038,N,VIIRS,n,2,298.83,2.16,N,3
40.50354,17.21545,312.62,0.41,0.37,2023-07-15,0038,N,VIIRS,n,2,300.04,2.16,N,3
40.50145,17.20505,308.78,0.41,0.37,2023-07-15,0038,N,VIIRS,n,2,297.95,1.89,N,2
39.3543,22.98623,312.37,0.45,0.39,2023-07-15,0038,N,VIIRS,n,2,297.93,2.17,N,2
38.42487,27.21701,307.73,0.49,0.48,2023-07-15,0038,N,VIIRS,n,2,297.44,1.89,N,2
36.94881,30.90725,316.35,0.41,0.61,2023-07-15,0038,N,VIIRS,n,2,297.77,2.14,N,0
36.89117,30.81596,308.18,0.41,0.6,2023-07-15,0038,N,VIIRS,n,2,297.89,2.15,N,0
38.375,24.06117,309.96,0.52,0.41,2023-07-15,0038,N,VIIRS,n,2,297.83,2.62,N,2
38.12897,23.52415,309.84,0.5,0.41,2023-07-15,0038,N,VIIRS,n,2,297.13,2.25,N,2
37.10799,25.51523,310.02,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,298.43,36.3,N,0
37.1049,25.50923,342.72,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,304.9,49.52,N,0
37.10395,25.5136,367,0.43,0.46,2023-07-15,0039,N,VIIRS,h,2,331.04,36.3,N,0
37.10299,25.51799,327.69,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,299.69,36.3,N,0
37.10094,25.52736,317.22,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,296.52,2.43,N,0
37.10083,25.50773,333.34,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,329.28,42.33,N,0
37.09989,25.51205,329.61,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,298.42,3.13,N,0
37.10177,25.50344,319.12,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,298.87,42.33,N,0
37.09896,25.51628,307.98,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,295.82,3.13,N,0
37.09767,25.50207,336.48,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,300.08,42.33,N,0
37.09674,25.50633,328.43,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,314.5,42.33,N,0
37.0958,25.51062,320.33,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,299.15,3.13,N,0
37.09285,25.52407,344.22,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,299.15,6.15,N,0
37.09356,25.50077,323.7,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,299.83,6.38,N,0
37.09261,25.5051,356.62,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,302.56,6.38,N,0
37.08871,25.52287,350.17,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,301.08,12.05,N,0
37.08979,25.51796,316.28,0.43,0.46,2023-07-15,0039,N,VIIRS,n,2,297.29,12.05,N,0
38.79303,15.21101,343.7,0.45,0.39,2023-07-15,0039,N,VIIRS,n,2,298.81,10.4,N,1
38.79554,15.20982,332.4,0.45,0.39,2023-07-15,0039,N,VIIRS,n,2,297.1,5.34,N,1
38.79194,15.20935,332.55,0.45,0.39,2023-07-15,0039,N,VIIRS,n,2,293.51,10.02,N,1
37.75202,14.99183,307.92,0.45,0.39,2023-07-15,0039,N,VIIRS,n,2,286.93,0.5,N,1
37.74727,15.00079,306.71,0.45,0.39,2023-07-15,0039,N,VIIRS,n,2,291.42,1.26,N,1
37.75043,14.9899,296.99,0.45,0.39,2023-07-15,0039,N,VIIRS,n,2,282.57,0.42,N,1
37.74976,14.99516,307.15,0.45,0.39,2023-07-15,0039,N,VIIRS,n,2,286.58,0.42,N,1
37.74562,14.9991,305.31,0.45,0.39,2023-07-15,0039,N,VIIRS,n,2,289.82,0.89,N,1
37.43947,15.02801,312.03,0.44,0.39,2023-07-15,0039,N,VIIRS,n,2,293.46,0.94,N,2
37.36084,14.24697,307.2,0.47,0.4,2023-07-15,0039,N,VIIRS,n,2,288.98,0.66,N,0
37.35718,14.24627,299.09,0.47,0.4,2023-07-15,0039,N,VIIRS,n,2,289.05,0.66,N,0
37.23845,13.69199,301.66,0.5,0.41,2023-07-15,0039,N,VIIRS,n,2,290.3,0.39,N,0
37.0555,14.41012,305.62,0.46,0.39,2023-07-15,0039,N,VIIRS,n,2,289.92,0.4,N,0
36.96297,14.4402,314.53,0.46,0.39,2023-07-15,0039,N,VIIRS,n,2,289.39,0.93,N,0
36.67839,9.91891,312.36,0.51,0.49,2023-07-15,0039,N,VIIRS,n,2,295.68,1.62,N,2
36.87665,6.94054,309.98,0.37,0.58,2023-07-15,0039,N,VIIRS,n,2,295.68,1.82,N,2
36.86886,6.97853,338.8,0.37,0.58,2023-07-15,0039,N,VIIRS,n,2,296.7,3.01,N,2
36.79152,7.68915,309.74,0.34,0.56,2023-07-15,0039,N,VIIRS,n,2,296.83,1.44,N,2
36.1281,1.23926,304.2,0.75,0.77,2023-07-15,0040,N,VIIRS,n,2,291.4,1.62,N,2
35.87049,6.02397,307.09,0.41,0.61,2023-07-15,0040,N,VIIRS,n,2,293.1,0.91,N,2
35.87729,4.44414,310.21,0.5,0.66,2023-07-15,0040,N,VIIRS,n,2,295.52,2.23,N,2
35.71018,4.47238,308.82,0.5,0.66,2023-07-15,0040,N,VIIRS,n,2,295.53,1.54,N,2
65.77048,24.19102,337.3,0.43,0.46,2023-07-15,0211,N,VIIRS,n,2,285.96,4.2,D,3
65.76701,24.18485,328.67,0.43,0.46,2023-07-15,0211,N,VIIRS,n,2,286.44,4.6,D,3
61.77229,5.29848,302.78,0.38,0.36,2023-07-15,0213,N,VIIRS,n,2,285.8,0.81,N,2
58.68648,17.12889,304.62,0.53,0.5,2023-07-15,0213,N,VIIRS,n,2,281.75,1.61,N,2
58.68407,17.13713,315.59,0.53,0.5,2023-07-15,0213,N,VIIRS,n,2,283,1.79,N,2
58.67998,17.13266,303.83,0.53,0.5,2023-07-15,0213,N,VIIRS,n,2,283.14,1.57,N,2
58.67831,17.11997,302.44,0.53,0.5,2023-07-15,0213,N,VIIRS,n,2,282.45,2.22,N,2
61.24091,1.14747,309.16,0.4,0.37,2023-07-15,0214,N,VIIRS,n,2,283.16,0.85,N,3
61.10226,1.06822,316.74,0.4,0.37,2023-07-15,0214,N,VIIRS,n,2,283.3,1.03,N,3
60.11623,6.54954,312.8,0.4,0.37,2023-07-15,0214,N,VIIRS,n,2,276.62,1.84,N,3
60.11507,6.55575,310.31,0.4,0.37,2023-07-15,0214,N,VIIRS,n,2,276.08,1.38,N,3
60.85818,1.47151,303.17,0.39,0.37,2023-07-15,0214,N,VIIRS,n,2,271.23,1.08,N,3
53.5008,18.80326,314.66,0.47,0.64,2023-07-15,0214,N,VIIRS,n,2,267.65,1.68,N,0
53.49857,18.80955,301.16,0.47,0.64,2023-07-15,0214,N,VIIRS,n,2,267.07,1.68,N,0
53.50188,18.80626,332.73,0.47,0.64,2023-07-15,0214,N,VIIRS,n,2,268.61,3.54,N,0
52.58799,19.69765,303.11,0.54,0.68,2023-07-15,0215,N,VIIRS,n,2,283.09,2.03,N,2
52.58917,19.7032,311.41,0.54,0.68,2023-07-15,0215,N,VIIRS,n,2,282.31,1.5,N,0
51.10331,18.93999,297.73,0.58,0.7,2023-07-15,0215,N,VIIRS,n,2,284.42,1.33,N,2
52.48786,13.83702,303.46,0.34,0.56,2023-07-15,0215,N,VIIRS,n,2,286.34,0.72,N,2
52.49061,13.8383,300.64,0.34,0.56,2023-07-15,0215,N,VIIRS,n,2,286.59,0.4,N,2
53.51187,10.03457,298.58,0.45,0.47,2023-07-15,0215,N,VIIRS,n,2,279.8,0.65,N,2
53.52267,9.8995,297.77,0.45,0.47,2023-07-15,0215,N,VIIRS,n,2,279.08,0.66,N,3
53.52106,9.9058,299.01,0.45,0.47,2023-07-15,0215,N,VIIRS,n,2,277.88,0.66,N,2
51.69086,15.98104,312.04,0.43,0.62,2023-07-15,0215,N,VIIRS,n,2,283.65,1.27,N,2
51.68579,15.97657,308.64,0.43,0.62,2023-07-15,0215,N,VIIRS,n,2,284.39,1.53,N,2
51.68941,15.98099,324.44,0.43,0.62,2023-07-15,0215,N,VIIRS,n,2,284.94,1.72,N,2
50.33839,19.29109,296.49,0.64,0.72,2023-07-15,0215,N,VIIRS,n,2,286.12,1.7,N,2
50.3342,18.83201,297.31,0.61,0.71,2023-07-15,0215,N,VIIRS,n,2,284.92,0.55,N,2
50.53378,17.97856,299.34,0.56,0.69,2023-07-15,0215,N,VIIRS,n,2,286.77,1.57,N,2
50.53388,17.97301,303.77,0.56,0.69,2023-07-15,0215,N,VIIRS,n,2,287.09,1.17,N,2
50.42191,18.13976,296.82,0.57,0.69,2023-07-15,0215,N,VIIRS,n,2,286.08,0.96,N,2
53.14044,8.67731,312.3,0.41,0.45,2023-07-15,0215,N,VIIRS,n,2,288.58,1.51,N,2
53.13615,8.69482,316.24,0.41,0.45,2023-07-15,0215,N,VIIRS,n,2,287.43,1.64,N,2
53.13513,8.68047,342.16,0.41,0.45,2023-07-15,0215,N,VIIRS,n,2,288.72,4.19,N,2
53.13124,8.67787,318.55,0.41,0.45,2023-07-15,0215,N,VIIRS,n,2,287.01,4.19,N,2
50.03714,18.48718,296.08,0.61,0.71,2023-07-15,0215,N,VIIRS,n,2,285.6,0.91,N,2
49.68892,18.65254,299.45,0.64,0.72,2023-07-15,0215,N,VIIRS,n,2,285.1,1.42,N,2
52.35358,9.88612,296.33,0.48,0.48,2023-07-15,0215,N,VIIRS,n,2,277.94,0.87,N,2
52.1637,10.43095,310.09,0.51,0.49,2023-07-15,0215,N,VIIRS,n,2,286.07,0.67,N,2
52.16323,10.41407,309.42,0.51,0.49,2023-07-15,0215,N,VIIRS,n,2,287.88,2.07,N,2
52.16135,10.42102,301.12,0.51,0.49,2023-07-15,0215,N,VIIRS,n,2,286.26,2.07,N,2
52.16513,10.4256,311.05,0.51,0.49,2023-07-15,0215,N,VIIRS,n,2,285.76,2.28,N,2
52.16275,10.41561,317.16,0.51,0.49,2023-07-15,0215,N,VIIRS,n,2,288.55,2.48,N,2
52.15853,10.41259,312.75,0.51,0.49,2023-07-15,0215,N,VIIRS,n,2,287.34,2.48,N,2
52.15616,10.40256,338.78,0.51,0.49,2023-07-15,0215,N,VIIRS,n,2,288.75,3.2,N,2
52.1543,10.40956,305.35,0.51,0.49,2023-07-15,0215,N,VIIRS,n,2,285.88,3.2,N,2
52.15194,10.39953,313.13,0.51,0.49,2023-07-15,0215,N,VIIRS,n,2,286.71,3.2,N,2
52.173,7.88541,302.75,0.41,0.45,2023-07-15,0216,N,VIIRS,n,2,288.82,0.95,N,2
49.89431,15.63688,300.47,0.48,0.65,2023-07-15,0216,N,VIIRS,n,2,288.76,0.71,N,2
51.36259,10.48352,295.64,0.54,0.51,2023-07-15,0216,N,VIIRS,n,2,281.65,0.69,N,2
53.63483,-0.24491,316.15,0.38,0.36,2023-07-15,0216,N,VIIRS,n,2,288.5,2.08,N,2
53.58057,-0.61751,330.03,0.38,0.36,2023-07-15,0216,N,VIIRS,n,2,287.37,4.72,N,2
53.56815,-0.60474,321.21,0.38,0.36,2023-07-15,0216,N,VIIRS,n,2,283.24,1.8,N,2
53.56725,-0.59904,304.51,0.38,0.36,2023-07-15,0216,N,VIIRS,n,2,283.19,1.03,N,2
53.56636,-0.59335,302.35,0.38,0.36,2023-07-15,0216,N,VIIRS,n,2,279.86,1.03,N,2
51.7655,8.05565,313.55,0.43,0.46,2023-07-15,0216,N,VIIRS,n,2,290.13,1.05,N,2
52.49474,4.61114,308.15,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,281.21,1.24,N,2
53.60651,-1.66893,303.79,0.39,0.36,2023-07-15,0216,N,VIIRS,n,2,283.5,0.75,N,0
52.48494,4.5832,304.72,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,279.73,0.36,N,3
52.48355,4.58986,297.64,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,280.9,0.93,N,2
51.02797,10.5476,297.37,0.56,0.51,2023-07-15,0216,N,VIIRS,n,2,281.95,0.85,N,0
48.58524,17.64716,310.07,0.64,0.72,2023-07-15,0216,N,VIIRS,n,2,285.84,2.02,N,0
53.39935,-1.38518,328.89,0.39,0.36,2023-07-15,0216,N,VIIRS,n,2,285.29,3.5,N,2
53.39609,-1.38655,326.59,0.39,0.36,2023-07-15,0216,N,VIIRS,n,2,283.73,3.5,N,2
48.58691,17.65269,317.56,0.64,0.72,2023-07-15,0216,N,VIIRS,n,2,286.18,2.05,N,0
53.33743,-1.75223,305.47,0.39,0.36,2023-07-15,0216,N,VIIRS,n,2,283.3,0.79,N,2
51.50208,6.72788,306.8,0.39,0.44,2023-07-15,0216,N,VIIRS,n,2,292.32,1.79,N,3
51.49104,6.73731,300.65,0.39,0.44,2023-07-15,0216,N,VIIRS,n,2,287.14,0.88,N,2
51.48589,6.72204,304.75,0.39,0.44,2023-07-15,0216,N,VIIRS,n,2,281.16,0.55,N,2
51.48455,6.70906,322.19,0.39,0.44,2023-07-15,0216,N,VIIRS,n,2,285.59,0.82,N,2
51.48207,6.71975,298.58,0.39,0.44,2023-07-15,0216,N,VIIRS,n,2,279.8,0.55,N,2
51.36999,6.7122,305.52,0.39,0.44,2023-07-15,0216,N,VIIRS,n,2,292.6,1.4,N,2
51.36741,6.70456,342.69,0.39,0.44,2023-07-15,0216,N,VIIRS,n,2,295.39,8.32,N,2
51.36617,6.70989,318.5,0.39,0.44,2023-07-15,0216,N,VIIRS,n,2,293.57,8.32,N,2
51.29659,7.00671,302.38,0.4,0.44,2023-07-15,0216,N,VIIRS,n,2,287.84,1.61,N,2
52.64125,-0.54986,295.77,0.38,0.36,2023-07-15,0216,N,VIIRS,n,2,285,0.26,N,0
50.82313,6.28566,307.14,0.39,0.44,2023-07-15,0216,N,VIIRS,n,2,290.61,0.37,N,0
51.18467,3.81285,301.05,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,289.54,0.7,N,2
51.18116,3.81101,303.91,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,290.24,0.93,N,2
51.06781,4.3496,300.12,0.49,0.4,2023-07-15,0216,N,VIIRS,n,2,288.4,0.52,N,0
51.17765,3.80916,305.97,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,290.57,0.93,N,2
51.17413,3.8073,351.88,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,295.15,7.66,N,2
51.17278,3.81382,300.11,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,289.77,4.42,N,2
51.17063,3.80543,338.25,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,292.12,7.66,N,2
51.16926,3.81197,337.35,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,291.47,4.42,N,2
50.76442,5.67006,311.89,0.55,0.43,2023-07-15,0216,N,VIIRS,n,2,291.66,2.21,N,2
51.16711,3.8036,326.13,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,290.77,2.66,N,2
51.16575,3.81012,322.25,0.47,0.4,2023-07-15,0216,N,VIIRS,n,2,289.74,4.16,N,2
48.27796,14.33876,324.11,0.48,0.65,2023-07-15,0216,N,VIIRS,n,2,289.32,2.19,N,2
48.27996,14.33268,303.67,0.48,0.65,2023-07-15,0216,N,VIIRS,n,2,288.65,2.84,N,2
48.27596,14.34486,299.15,0.49,0.65,2023-07-15,0216,N,VIIRS,n,2,287.31,2.19,N,2
48.27253,14.33464,320.4,0.48,0.65,2023-07-15,0216,N,VIIRS,n,2,287.28,2.19,N,2
48.27651,14.32252,298.87,0.48,0.65,2023-07-15,0216,N,VIIRS,n,2,287.74,2.84,N,2
48.26907,14.32452,301.54,0.48,0.65,2023-07-15,0216,N,VIIRS,n,2,286.2,1.33,N,2
48.26162,14.32655,299.18,0.48,0.65,2023-07-15,0216,N,VIIRS,n,2,286.51,0.95,N,2
48.25962,14.33261,296.11,0.49,0.65,2023-07-15,0216,N,VIIRS,n,2,285.8,0.95,N,2
51.04843,2.319,327.27,0.43,0.38,2023-07-15,0216,N,VIIRS,n,2,286.91,1.36,N,2
51.04727,2.32499,296.61,0.43,0.38,2023-07-15,0216,N,VIIRS,n,2,285.67,1.36,N,2
51.04513,2.29771,329.56,0.43,0.38,2023-07-15,0216,N,VIIRS,n,2,289.4,2.01,N,2
51.04397,2.30369,298.96,0.43,0.38,2023-07-15,0216,N,VIIRS,n,2,287.15,0.37,N,2
51.0429,2.29008,298.44,0.43,0.38,2023-07-15,0216,N,VIIRS,n,2,287.52,2.01,N,2
51.03728,2.28077,301.54,0.43,0.38,2023-07-15,0216,N,VIIRS,n,2,286.63,0.32,N,2
51.03514,2.25357,301.12,0.43,0.38,2023-07-15,0216,N,VIIRS,n,2,287.51,0.94,N,2
51.02595,2.28177,298.97,0.43,0.38,2023-07-15,0216,N,VIIRS,n,2,287.21,0.58,N,2
48.7778,10.69738,299.09,0.33,0.55,2023-07-15,0216,N,VIIRS,n,2,287.56,0.53,N,0
49.35689,6.74828,330.25,0.44,0.46,2023-07-15,0216,N,VIIRS,n,2,292.11,4.72,N,2
49.34881,6.74364,300.37,0.44,0.46,2023-07-15,0216,N,VIIRS,n,2,290.1,1.53,N,2
49.52525,5.90292,323.02,0.4,0.44,2023-07-15,0216,N,VIIRS,n,2,290.92,2.01,N,2
49.52265,5.90046,324.17,0.4,0.44,2023-07-15,0216,N,VIIRS,n,2,290.38,2.4,N,2
49.50499,5.95723,306.58,0.41,0.45,2023-07-15,0216,N,VIIRS,n,2,290.2,1.01,N,2
49.24578,6.84993,320.63,0.45,0.47,2023-07-15,0216,N,VIIRS,n,2,290.47,2.06,N,2
47.46751,12.62786,297.85,0.44,0.62,2023-07-15,0216,N,VIIRS,n,2,285.6,0.17,N,2
48.33285,9.72865,301.96,0.62,0.54,2023-07-15,0216,N,VIIRS,n,2,286.97,1.5,N,2
47.46649,12.62694,299.21,0.44,0.62,2023-07-15,0216,N,VIIRS,n,2,285.54,0.42,N,2
48.69192,6.9647,305.27,0.47,0.47,2023-07-15,0217,N,VIIRS,n,2,291.45,1.03,N,2
48.94086,5.91509,312.44,0.42,0.45,2023-07-15,0217,N,VIIRS,n,2,289.13,0.8,N,0
45.46473,16.79926,302.06,0.76,0.77,2023-07-15,0217,N,VIIRS,n,2,287.46,0.94,N,0
45.47095,16.79759,300.04,0.76,0.77,2023-07-15,0217,N,VIIRS,n,2,287.48,1.7,N,0
49.47659,0.53201,314.6,0.41,0.37,2023-07-15,0217,N,VIIRS,n,2,288.38,1.65,N,3
46.07146,13.62152,301.72,0.53,0.67,2023-07-15,0217,N,VIIRS,n,2,288.48,0.86,N,0
48.81707,1.20519,341.52,0.43,0.38,2023-07-15,0217,N,VIIRS,n,2,289.38,5.33,N,0
48.81366,1.20368,304.58,0.43,0.38,2023-07-15,0217,N,VIIRS,n,2,288,5.33,N,0
47.17384,7.55918,305.24,0.54,0.51,2023-07-15,0217,N,VIIRS,n,2,288.54,1.24,N,2
47.17679,7.56037,299.2,0.54,0.51,2023-07-15,0217,N,VIIRS,n,2,288.35,1.89,N,2
45.3808,11.94839,312.49,0.48,0.64,2023-07-15,0217,N,VIIRS,n,2,290.27,1.64,N,2
45.46362,10.4539,309.59,0.41,0.6,2023-07-15,0217,N,VIIRS,n,2,289.31,0.97,N,2
45.46214,10.4588,300.74,0.41,0.6,2023-07-15,0217,N,VIIRS,n,2,289.75,0.97,N,2
45.45837,10.45087,302.44,0.41,0.6,2023-07-15,0217,N,VIIRS,n,2,289.01,0.97,N,2
45.46078,10.45138,308.43,0.41,0.6,2023-07-15,0217,N,VIIRS,n,2,289.15,1.87,N,2
45.45932,10.4563,314.74,0.41,0.6,2023-07-15,0217,N,VIIRS,n,2,290.67,1.8,N,2
45.47757,10.20866,337.84,0.4,0.6,2023-07-15,0217,N,VIIRS,n,2,289.39,4.75,N,2
45.14478,9.94329,321.6,0.4,0.6,2023-07-15,0217,N,VIIRS,n,2,290.25,1.63,N,2
45.1462,9.93852,308.14,0.4,0.6,2023-07-15,0217,N,VIIRS,n,2,289.56,1.63,N,2
45.14561,9.94296,329.44,0.4,0.6,2023-07-15,0217,N,VIIRS,n,2,290.58,2.82,N,2
45.91318,5.81804,303.31,0.49,0.49,2023-07-15,0217,N,VIIRS,n,2,291.71,1.29,N,2
43.44878,4.89344,315.37,0.52,0.5,2023-07-15,0218,N,VIIRS,n,2,292.09,4.76,N,2
43.44723,4.8996,319.98,0.52,0.5,2023-07-15,0218,N,VIIRS,n,2,292.48,1.95,N,2
43.44284,4.89752,315.57,0.52,0.5,2023-07-15,0218,N,VIIRS,n,2,291.83,1.95,N,2
43.44739,4.89953,325,0.52,0.5,2023-07-15,0218,N,VIIRS,n,2,292.84,2.63,N,2
43.44891,4.89335,308.93,0.52,0.5,2023-07-15,0218,N,VIIRS,n,2,291.8,2.63,N,2
43.44301,4.89743,314.28,0.52,0.5,2023-07-15,0218,N,VIIRS,n,2,292.09,2.47,N,2
43.44316,4.87688,306.9,0.52,0.5,2023-07-15,0218,N,VIIRS,n,2,292,2.68,N,2
43.44013,4.88921,313.94,0.52,0.5,2023-07-15,0218,N,VIIRS,n,2,292.6,2.47,N,2
43.42982,4.89125,304.63,0.52,0.5,2023-07-15,0218,N,VIIRS,n,2,292.65,2.5,N,3
43.09148,-2.49662,302.25,0.41,0.37,2023-07-15,0219,N,VIIRS,n,2,286.91,0.85,N,0
43.03419,-2.21916,313.76,0.42,0.37,2023-07-15,0219,N,VIIRS,n,2,289.18,1.7,N,2
41.92482,0.17763,312.42,0.52,0.41,2023-07-15,0219,N,VIIRS,n,2,293.33,1.59,N,2
41.4565,1.98024,306.44,0.42,0.45,2023-07-15,0219,N,VIIRS,n,2,293.26,0.59,N,2
41.45583,1.97854,309.29,0.42,0.45,2023-07-15,0219,N,VIIRS,n,2,293.68,1.09,N,2
41.40757,1.99667,306.2,0.42,0.45,2023-07-15,0219,N,VIIRS,n,2,293.78,1.32,N,2
41.67878,0.58893,306.58,0.54,0.42,2023-07-15,0219,N,VIIRS,n,2,292.88,0.47,N,0
42.23082,-3.76212,299.54,0.39,0.36,2023-07-15,0219,N,VIIRS,n,2,287.65,0.49,N,0
41.47365,-1.4868,305.47,0.46,0.39,2023-07-15,0219,N,VIIRS,n,2,294.81,1.42,N,2
40.24487,-3.47468,329.58,0.41,0.37,2023-07-15,0219,N,VIIRS,n,2,297.38,2.85,N,2
40.24609,-3.47694,307,0.41,0.37,2023-07-15,0219,N,VIIRS,n,2,294.43,1.62,N,2
40.24525,-3.47217,316.24,0.41,0.37,2023-07-15,0219,N,VIIRS,n,2,294.74,1.62,N,2
39.93652,-3.74576,317.57,0.41,0.37,2023-07-15,0220,N,VIIRS,n,2,295.42,1.67,N,2
36.87682,6.94865,307.72,0.49,0.65,2023-07-15,0220,N,VIIRS,n,2,295.2,1.36,N,2
36.42839,6.62241,306.41,0.48,0.65,2023-07-15,0220,N,VIIRS,n,2,294.37,1.13,N,2
